STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
BROAD CHANNEL,SU4,0.00125,0,0,50.0
25 AV,FR4,0.24830625,0,0,9932.25
74 ST-BROADWAY,WE8,0.072875,0,0,2915.0
QUEENSBORO PLZ,SA4,0.56765,2,0,2706.0
BROOKLYN BRIDGE,SU20,0.3853125,1,1,4412.5
DITMAS AV,SA16,0.0274625,0,0,1098.5
ROOSEVELT ISLND,MO20,1.294475,5,0,1779.0
LORIMER ST,SU0,0.3072,1,0,2288.0
163 ST-AMSTERDM,TU0,0.0119,0,0,476.0
BRIGHTON BEACH,SU4,0.048675,0,0,1947.0
INTERVALE AV,SA8,0.04760625,0,0,1904.25
ATL AV-BARCLAY,TU8,1.70115,2,0,48046.0
CYPRESS HILLS,TU0,0.0019,0,0,76.0
CHAMBERS ST,TH0,0.383315458275,1,1,4332.618331
61 ST WOODSIDE,MO16,0.254375,0,0,10175.0
NEW LOTS AV,MO4,0.185325,0,0,7413.0
191 ST,WE4,0.201275,0,0,8051.0
183 ST,TH20,0.7983,3,0,1932.0
BEVERLY RD,SU8,0.0479,0,0,1916.0
FT HAMILTON PKY,SA16,0.12454375,0,0,4981.75
BEACH 60 ST,TH0,0.00705,0,0,282.0
CLEVELAND ST,WE20,0.02280625,0,0,912.25
CENTRAL AV,MO0,0.00568125,0,0,227.25
JKSN HT-ROOSVLT,TU20,0.421075,0,0,16843.0
5 AV/53 ST,WE0,1.6599125,6,5,1396.5
AQUEDUCT N.COND,SA16,0.01578125,0,0,631.25
BEDFORD PK BLVD,WE12,1.04859375,3,0,11943.75
COURT SQ-23 ST,SA20,0.531875,2,0,1275.0
ELMHURST AV,SA20,0.0643,0,0,2572.0
E 149 ST,SU20,0.0261125,0,0,1044.5
CHRISTOPHER ST,SU8,0.63079900463,2,2,3231.96018519
145 ST,SU4,0.4093,1,0,6372.0
65 ST,TU0,0.005425,0,0,217.0
QUEENS PLAZA,SU12,0.5842375,2,0,3369.5
LAFAYETTE AV,MO8,0.82875625,3,0,3150.25
VAN SICLEN AV,SA16,0.0863875,0,0,3455.5
DITMAS AV,SA12,0.03425,0,0,1370.0
CLEVELAND ST,SU0,0.0085375,0,0,341.5
QUEENS PLAZA,SA20,0.54715625,2,0,1886.25
ATLANTIC AV,MO20,0.01085,0,0,434.0
PROSPECT PARK,SU12,0.4755,1,0,9020.0
COURT SQ,SA12,0.678,2,0,7120.0
GRAND ARMY PLAZ,FR12,0.459867307692,1,0,8394.69230769
NEWKIRK AV,FR20,0.29233125,1,0,1693.25
HALSEY ST,SU20,0.11954375,0,0,4781.75
219 ST,SU0,0.0103875,0,0,415.5
33 ST,FR8,3.04714375,9,11,20885.75
137 ST CITY COL,FR4,0.8069875,2,0,12279.5
21 ST,SU4,0.75651875,3,0,260.75
161/YANKEE STAD,MO8,0.69941509383,1,0,17976.6037532
ELDER AV,SU0,0.0179375,0,0,717.5
34 ST-PENN STA,SU4,2.33629222973,7,12,11451.6891892
25 AV,SU12,0.0776125,0,0,3104.5
WAKEFIELD/241,SA20,0.0494625,0,0,1978.5
W 4 ST-WASH SQ,TU16,1.87231875,2,2,52892.75
METROPOLITAN AV,TU12,0.24234375,0,0,9693.75
KINGSBRIDGE RD,SA4,0.97930625,3,0,9172.25
3 AV,MO20,1.155275,4,0,6211.0
36 ST,SU8,0.23374375,0,0,9349.75
67 AV,TU0,0.004475,0,0,179.0
BAYCHESTER AV,SA8,0.00959375,0,0,383.75
FLATBUSH AV-B.C,FR20,0.36476875,1,0,4590.75
135 ST,TU12,1.22461875,3,0,18984.75
FOREST AVE,SU8,0.045075,0,0,1803.0
183 ST,TU16,0.85115,3,0,4046.0
GATES AV,WE12,0.1562375,0,0,6249.5
14 ST,WE16,3.73693125,5,2,97477.25
69 ST,TH20,0.041465625,0,0,1658.625
CASTLE HILL AV,FR0,0.010425,0,0,417.0
CORTELYOU RD,TU0,0.254025,1,0,161.0
NEW UTRECHT AV,TU12,0.1238875,0,0,4955.5
116 ST,TU0,0.58165625,2,0,3266.25
COURT SQ,SA0,0.532825,2,0,1313.0
EUCLID AV,SA16,0.110175,0,0,4407.0
68ST-HUNTER CO,FR16,1.93661875,4,1,36464.75
ELMHURST AV,MO16,0.184125,0,0,7365.0
FULTON ST,FR12,3.20894224429,3,0,98357.6897716
GRAHAM AV,TH4,0.136125,0,0,5445.0
WOODHAVEN BLVD,MO0,0.04214375,0,0,1685.75
BROOK AV,WE4,0.4182625,1,0,6730.5
BOROUGH HALL,TU8,1.48765,2,0,39506.0
121 ST,TU4,0.072025,0,0,2881.0
FRESH POND RD,MO20,0.0235875,0,0,943.5
TREMONT AV,TH0,0.52875625,2,0,1150.25
BROADWAY,MO4,0.28805,0,0,11522.0
GRD CNTRL-42 ST,SA20,2.90675,7,9,37270.0
FAR ROCKAWAY,WE4,0.161575,0,0,6463.0
42 ST-BRYANT PK,TU4,1.726425,6,6,3057.0
UTICA AV,SU20,0.11286375,0,0,4514.55
CENTRAL AV,WE4,0.11460625,0,0,4584.25
AQUEDUCT N.COND,WE0,0.00615625,0,0,246.25
20 AV,MO12,0.11385625,0,0,4554.25
PARKSIDE AV,FR16,0.352325,1,0,4093.0
BEACH 98 ST,TH12,0.0140125,0,0,560.5
BEDFORD AV,SU4,0.30865,1,0,2346.0
KINGSTON-THROOP,WE8,0.2245,0,0,8980.0
14TH STREET,MO16,1.60376943127,5,2,12150.7772509
MORGAN AV,FR12,0.2570625,0,0,10282.5
SUTPHIN BLVD,SA0,0.00665625,0,0,266.25
SPRING ST,TU12,0.955,1,7,21200.0
COURT SQ,TU16,1.26505,2,0,30602.0
UNION ST,FR4,0.072975,0,0,2919.0
50 ST,WE16,2.284675,0,0,91387.0
63 DR-REGO PARK,FR12,0.333875,0,0,13355.0
LONGWOOD AV,SU0,0.0085125,0,0,340.5
CHAMBERS ST,SA16,1.13606973887,1,1,34442.7895547
HUNTS POINT AV,TU12,0.2252,0,0,9008.0
BROAD CHANNEL,TH4,0.01538125,0,0,615.25
183 ST,SA0,0.761725,3,0,469.0
FOREST AVE,FR20,0.01689375,0,0,675.75
GUN HILL RD,TH16,0.21995625,0,0,8798.25
BEACH 25 ST,SU16,0.01485,0,0,594.0
FOREST AVE,TU4,0.18541875,0,0,7416.75
MYRTLE AV,FR4,0.2856125,0,0,11424.5
W 4 ST-WASH SQ,SA12,1.21679375,2,2,26671.75
BROADWAY JCT,FR20,0.0801,0,0,3204.0
EAST 105 ST,SA20,0.0222,0,0,888.0
BEACH 67 ST,WE8,0.06455,0,0,2582.0
18 AV,SU20,0.0545125,0,0,2180.5
157 ST,TH16,0.2044,0,0,8176.0
QUEENS PLAZA,MO12,0.81415,2,0,12566.0
CHRISTOPHER ST,MO4,0.611692467976,2,2,2467.69871902
WESTCHESTER SQ,MO4,0.129575,0,0,5183.0
CITY HALL,TU4,0.28795,1,1,518.0
GRAND ST,TU12,0.756875,0,0,30275.0
7 AV,TU4,0.63260625,0,0,25304.25
BEACH 105 ST,TH20,0.00081875,0,0,32.75
AVENUE X,TU16,0.039825,0,0,1593.0
55 ST,MO16,0.0522,0,0,2088.0
30 AV,FR12,0.257125,0,0,10285.0
3 AV,SA20,1.1577,4,0,6308.0
AVENUE N,TU16,0.05416875,0,0,2166.75
ASTORIA DITMARS,FR4,0.37065,0,0,14826.0
PRESIDENT ST,FR16,0.322075,1,0,2883.0
225 ST,TU4,0.16008125,0,0,6403.25
HEWES ST,SU20,0.26971875,1,0,788.75
14TH STREET,SA20,1.44989543538,5,2,5995.81741507
BOWERY,SA12,0.358175,1,1,3327.0
SPRING ST,SA12,0.836675,1,7,16467.0
116 ST,SA12,1.175575,2,0,27023.0
182-183 STS,FR0,0.758775,3,0,351.0
W 8 ST-AQUARIUM,WE16,0.065875,0,0,2635.0
WAKEFIELD/241,TU0,0.02334375,0,0,933.75
135 ST,SU12,1.09178125,3,0,13671.25
CENTRAL AV,TH0,0.007803125,0,0,312.125
14TH STREET,SU20,1.40165863858,5,2,4066.34554325
JUNCTION BLVD,SU16,0.25305,0,0,10122.0
JAY ST-METROTEC,SU0,0.57325,2,0,2930.0
74 ST-BROADWAY,TH20,0.05035,0,0,2014.0
71 ST,WE4,0.234775,0,0,9391.0
88 ST,SU16,0.01755,0,0,702.0
AVENUE U,FR20,0.0580125,0,0,2320.5
INTERVALE AV,MO4,0.07085,0,0,2834.0
CONEY IS-STILLW,SU0,0.10590625,0,0,4236.25
59 ST COLUMBUS,SU0,1.231825,4,1,8273.0
FORDHAM RD,SU4,1.14005,4,0,5602.0
BUSHWICK AV,WE0,0.00295,0,0,118.0
47-50 STS ROCK,WE0,1.720425,6,3,5817.0
ST LAWRENCE AV,TH0,0.00685,0,0,274.0
COURT SQ-23 ST,SU12,0.548325,2,0,1933.0
CATHEDRAL PKWY,WE16,1.035675,2,0,21427.0
ELMHURST AV,SU16,0.14645,0,0,5858.0
NORTHERN BLVD,FR8,0.195575,0,0,7823.0
137 ST CITY COL,SA8,0.78605,2,0,11442.0
HOWARD BCH JFK,WE0,0.02995,0,0,1198.0
KINGSTON-THROOP,TH0,0.011175,0,0,447.0
103 ST,WE8,1.3906367647,2,0,35625.4705882
39 AV,TH16,0.62535,2,0,5014.0
FAR ROCKAWAY,SA0,0.011525,0,0,461.0
AVENUE M,FR0,0.00435,0,0,174.0
HUNTS POINT AV,TU4,0.31625,0,0,12650.0
46 ST BLISS ST,TH16,0.534975,1,0,11399.0
EASTN PKWY-MUSM,SU20,0.275675,1,0,1027.0
BEACH 44 ST,FR20,0.003875,0,0,155.0
LEXINGTON AV/63,FR20,0.921725,3,2,4869.0
PROSPECT PARK,TH20,0.3143,1,0,2572.0
20 AV,SA20,0.033675,0,0,1347.0
SHEPHERD AV,TU16,0.04634375,0,0,1853.75
PARKCHESTER,SU8,0.19374375,0,0,7749.75
BROADWAY JCT,SA8,0.182225,0,0,7289.0
SIMPSON ST,FR0,0.02385625,0,0,954.25
HOUSTON ST,SU16,0.4970625,1,5,4882.5
BROAD ST,TU8,0.65475,1,14,2190.0
FREEMAN ST,SA4,0.05514375,0,0,2205.75
BAY RIDGE AV,FR4,0.255275,0,0,10211.0
GREENPOINT AV,SU4,0.018475,0,0,739.0
E 149 ST,SU12,0.0651875,0,0,2607.5
5 AVE,FR0,1.3063,5,1,1252.0
YORK ST,SU0,0.5592,2,1,1368.0
207 ST,TH8,0.67835,2,0,7134.0
AVENUE M,MO12,0.158875,0,0,6355.0
NEWKIRK AV,SA20,0.2975625,1,0,1902.5
B'WAY-LAFAYETTE,FR4,0.936078125,2,14,3443.125
CHURCH AV,MO16,0.510925,0,0,20437.0
JACKSON AV,TH8,0.124170999482,0,0,4966.83997929
HALSEY ST,SU12,0.24948125,0,0,9979.25
CLINTON-WASH AV,WE0,0.2659,1,0,636.0
57 ST,WE12,1.13430764718,3,0,15372.3058872
SHEPHERD AV,FR0,0.01091875,0,0,436.75
BRIARWOOD,MO0,0.003025,0,0,121.0
BEACH 60 ST,SA8,0.041725,0,0,1669.0
88 ST,SA0,0.004125,0,0,165.0
AVENUE P,MO20,0.01235,0,0,494.0
90 ST-ELMHURST,WE0,0.021925,0,0,877.0
6 AV,TH16,1.79835,6,6,5934.0
225 ST,TU12,0.0903,0,0,3612.0
HARLEM 148 ST,SU16,0.5429,2,0,1716.0
190 ST,SU0,0.0048,0,0,192.0
W 8 ST-AQUARIUM,MO4,0.03815,0,0,1526.0
VAN SICLEN AVE,WE12,0.0635696146245,0,0,2542.78458498
MORGAN AV,SU8,0.11205,0,0,4482.0
DEKALB AV,MO12,1.05050625,2,0,22020.25
BEACH 98 ST,SA12,0.01973125,0,0,789.25
FRANKLIN AV,SA20,0.65295625,2,0,6118.25
EUCLID AV,SU16,0.089675,0,0,3587.0
PELHAM BAY PARK,TU16,0.12285,0,0,4914.0
69 ST,SA0,0.01109375,0,0,443.75
WESTCHESTER SQ,FR20,0.036375,0,0,1455.0
FOREST HILLS 71,TH20,0.310225,0,0,12409.0
1 AV,SU12,1.389575,4,0,15583.0
NECK RD,TH0,0.003075,0,0,123.0
UNION ST,MO20,0.05425,0,0,2170.0
BEACH 67 ST,TH20,0.016275,0,0,651.0
33 ST-RAWSON ST,FR16,0.920075,2,0,16803.0
NORWOOD AV,WE4,0.10267390625,0,0,4106.95625
GUN HILL RD,SA16,0.1298,0,0,5192.0
121 ST,SU20,0.0158,0,0,632.0
LONGWOOD AV,SU12,0.0434625,0,0,1738.5
NEPTUNE AV,MO8,0.0357125,0,0,1428.5
21 ST,MO0,0.75725625,3,0,290.25
20 AV,TU20,0.0379875,0,0,1519.5
PROSPECT AV,TH16,0.29275,0,0,11710.0
WHITLOCK AV,SA16,0.026,0,0,1040.0
18 AV,TH20,0.074425,0,0,2977.0
BROAD ST,FR12,0.83338125,1,14,9335.25
PARKCHESTER,FR0,0.04588125,0,0,1835.25
CHURCH AV,SA20,0.22551875,0,0,9020.75
69 ST,TU8,0.134490625,0,0,5379.625
V.CORTLANDT PK,TU12,0.122,0,0,4880.0
CHAMBERS ST,SU8,0.572594369527,1,1,11903.7747811
HUNTERS PT AV,FR4,0.67823125,2,0,7129.25
25 ST,WE16,0.091375,0,0,3655.0
PRINCE ST,SU4,0.8904919948,2,15,619.679791998
AVENUE X,SU0,0.002825,0,0,113.0
9TH STREET,MO0,0.0225013624338,0,0,900.054497354
EUCLID AV,TU16,0.146175,0,0,5847.0
SUTPHIN BLVD,FR8,0.12349375,0,0,4939.75
PRINCE ST,WE20,1.159075,2,15,11363.0
8 ST-NYU,FR4,1.21935,4,6,2774.0
SOUTH FERRY,FR20,0.1427625,0,2,3710.5
231 ST,SA4,0.290475,1,0,1619.0
CLEVELAND ST,SA0,0.00698125,0,0,279.25
CONEY IS-STILLW,SA4,0.14500625,0,0,5800.25
YORK ST,FR20,0.65460625,2,1,5184.25
MONTROSE AV,SU0,0.03675,0,0,1470.0
WHITLOCK AV,FR16,0.0352,0,0,1408.0
VAN SICLEN AVE,TH4,0.1067875,0,0,4271.5
SUTPHIN BLVD,WE0,0.01,0,0,400.0
BAY 50 ST,SU12,0.03845625,0,0,1538.25
WINTHROP ST,WE12,0.443134926499,1,0,7725.39705997
225 ST,WE8,0.11475,0,0,4590.0
161/YANKEE STAD,TU20,0.917277916668,1,0,26691.1166667
DEKALB AV,SU20,0.66040625,2,0,6416.25
SUTTER AV,MO0,0.0133,0,0,532.0
30 AV,SU12,0.25165,0,0,10066.0
JACKSON AV,WE0,0.01356875,0,0,542.75
TIMES SQ-42 ST,WE0,1.98625,6,6,13450.0
HIGH ST,SA20,0.63055,2,2,3222.0
BEACH 25 ST,WE0,0.0036,0,0,144.0
167 ST,SU4,0.157675,0,0,6307.0
BOWLING GREEN,SA0,0.583825,1,12,1353.0
28 ST,SA0,2.75793035714,9,14,6317.21428571
1 AV,MO8,1.441,4,0,17640.0
121 ST,MO4,0.061925,0,0,2477.0
BOWERY,WE12,0.347275,1,1,2891.0
WALL ST,SA20,0.8407125,1,15,8628.5
BAY PKWY,TH8,0.598925,0,0,23957.0
FRANKLIN AV,TU4,0.80680625,2,0,12272.25
36 ST,MO16,0.4445625,0,0,17782.5
W 8 ST-AQUARIUM,TH20,0.014175,0,0,567.0
CARROLL ST,FR20,0.32885,1,0,3154.0
175 ST,FR16,0.30015,0,0,12006.0
85 ST-FOREST PK,TH20,0.019,0,0,760.0
FOREST AVE,SA8,0.05504375,0,0,2201.75
57 ST-7 AV,TU4,0.068175,0,0,2727.0
9 AV,TU4,0.1895375,0,0,7581.5
MOSHOLU PKWY,TH4,0.446475,1,0,7859.0
CHAUNCEY ST,FR12,0.110209375,0,0,4408.375
WHITEHALL S-FRY,SA20,0.308,0,6,6320.0
ASTORIA DITMARS,SA12,0.31015,0,0,12406.0
ELMHURST AV,TU4,0.355575,0,0,14223.0
DELANCEY/ESSEX,WE0,0.1190875,0,0,4763.5
CLINTON-WASH AV,SA8,0.369475,1,0,4779.0
WHITEHALL S-FRY,SU16,0.4266625,0,6,11066.5
AVENUE J,WE8,0.456825,1,0,8273.0
EASTN PKWY-MUSM,SA20,0.309475,1,0,2379.0
BAY 50 ST,WE12,0.06729375,0,0,2691.75
ROCKAWAY BLVD,SA12,0.1022625,0,0,4090.5
SUTTER AV-RUTLD,FR12,0.1961,0,0,7844.0
EASTN PKWY-MUSM,MO12,0.332525,1,0,3301.0
231 ST,WE4,0.50555,1,0,10222.0
GATES AV,MO16,0.10611875,0,0,4244.75
B'WAY-LAFAYETTE,SU16,1.2555875,2,14,16223.5
68ST-HUNTER CO,SA4,1.0855375,4,1,2421.5
175 ST,TH12,0.25535,0,0,10214.0
BAY 50 ST,TH4,0.10468125,0,0,4187.25
V.CORTLANDT PK,SA0,0.0134875,0,0,539.5
CARROLL ST,SA20,0.3108,1,0,2432.0
42 ST-PORT AUTH,TU8,4.136275,6,6,99451.0
CARROLL ST,SU12,0.34745,1,0,3898.0
79 ST,SA16,0.4423375,0,0,17693.5
WOODLAWN,SA12,0.123475,0,0,4939.0
CONEY IS-STILLW,TH8,0.275998746475,0,0,11039.949859
W 8 ST-AQUARIUM,TH8,0.060975,0,0,2439.0
LORIMER ST,WE8,0.56591875,1,0,12636.75
GATES AV,SA12,0.12383125,0,0,4953.25
23 ST,FR20,3.986675,8,31,48467.0
SUTPHIN BLVD,TH12,0.1115875,0,0,4463.5
FRANKLIN ST,MO0,0.284075,1,1,363.0
155 ST,MO16,0.355209320175,1,0,4208.37280702
CRESCENT ST,FR20,0.027725,0,0,1109.0
BEACH 67 ST,TH4,0.092525,0,0,3701.0
AVENUE M,SU4,0.014225,0,0,569.0
WAKEFIELD/241,WE12,0.1035125,0,0,4140.5
INTERVALE AV,WE12,0.09694375,0,0,3877.75
174-175 STS,TH4,0.379425,1,0,5177.0
ASTORIA BLVD,TU12,0.18495,0,0,7398.0
COURT SQ,WE12,0.86025,2,0,14410.0
SIMPSON ST,TU16,0.198175,0,0,7927.0
VERNON-JACKSON,MO8,1.070175,2,1,21807.0
BAY RIDGE-95 ST,SA12,0.068875,0,0,2755.0
JUNCTION BLVD,SA12,0.3987,0,0,15948.0
SPRING ST,SA20,0.68525,1,7,10410.0
AQUEDUCT N.COND,TH20,0.0106875,0,0,427.5
DYCKMAN ST,SA0,0.27761875,1,0,1104.75
NOSTRAND AV,FR12,0.74215,1,0,19686.0
EASTN PKWY-MUSM,FR8,0.399125,1,0,5965.0
3 AV 138 ST,TU12,1.17681875,4,0,7072.75
219 ST,SU8,0.039025,0,0,1561.0
155 ST,TU4,0.40803125,1,0,6321.25
CYPRESS AV,SU4,0.02620625,0,0,1048.25
YORK ST,TU4,0.63339375,2,1,4335.75
NEW UTRECHT AV,MO0,0.00895625,0,0,358.25
BEACH 98 ST,SU4,0.0025125,0,0,100.5
15 ST-PROSPECT,TU8,0.187813098237,0,0,7512.52392947
36 AV,MO8,0.710675,2,0,8427.0
EASTN PKWY-MUSM,SA8,0.320675,1,0,2827.0
59 ST COLUMBUS,TH16,4.124875,4,1,123995.0
BEACH 67 ST,SA12,0.04995,0,0,1998.0
9 AV,TU12,0.115464583333,0,0,4618.58333333
174 ST,MO20,0.04479375,0,0,1791.75
MT EDEN AV,TH20,0.304265,1,0,2170.6
34 ST-PENN STA,WE4,4.89615608108,7,12,113846.243243
18 AV,MO12,0.23761875,0,0,9504.75
WORLD TRADE CTR,SA0,0.34695,1,3,878.0
RALPH AV,MO0,0.01808125,0,0,723.25
55 ST,SA0,0.0017,0,0,68.0
71 ST,TH8,0.247075,0,0,9883.0
33 ST,TH4,2.79783894231,9,11,10913.5576923
BAY 50 ST,TU0,0.005625,0,0,225.0
MARCY AV,MO4,0.44684375,1,0,7873.75
NORWOOD 205 ST,SU16,0.3289875,1,0,3159.5
72 ST,SA8,1.31908125,3,0,22763.25
ROCKAWAY BLVD,WE8,0.197875,0,0,7915.0
GRAND-NEWTOWN,SA4,0.148375,0,0,5935.0
GUN HILL RD,TH0,0.03431875,0,0,1372.75
66 ST-LINCOLN,TH20,1.209475,3,0,18379.0
ALLERTON AV,TU20,0.04293125,0,0,1717.25
NASSAU ST,SU20,0.074625,0,0,2985.0
PRINCE ST,TH0,0.896625,2,15,865.0
CATHEDRAL PKWY,WE0,0.5455125,2,0,1820.5
COURT SQ-23 ST,MO0,0.504825,2,0,193.0
GRAND-NEWTOWN,WE0,0.011425,0,0,457.0
77 ST,MO0,0.05665625,0,0,2266.25
25 ST,SU12,0.05105,0,0,2042.0
FLUSHING AV,SU20,0.072225,0,0,2889.0
3 AV 138 ST,WE16,1.15574375,4,0,6229.75
HEWES ST,SU8,0.27681875,1,0,1072.75
WHITLOCK AV,MO16,0.029425,0,0,1177.0
PRESIDENT ST,FR8,0.38105,1,0,5242.0
96 ST,SA8,0.9325125,0,0,37300.5
CHRISTOPHER ST,SU20,0.781161889794,2,2,9246.47559176
191 ST,SU4,0.034525,0,0,1381.0
W 8 ST-AQUARIUM,WE0,0.001175,0,0,47.0
21 ST,FR20,0.774625,3,0,985.0
SHEEPSHEAD BAY,TU8,0.38123125,0,0,15249.25
169 ST,TH8,0.2513,0,0,10052.0
34 ST-HUDSON YD,FR4,2.079125,7,12,1165.0
36 AV,TU4,0.629025,2,0,5161.0
EASTCHSTER/DYRE,FR12,0.0623125,0,0,2492.5
215 ST,SU4,0.5061,2,0,244.0
PARSONS BLVD,TU0,0.0088,0,0,352.0
BEACH 60 ST,TH16,0.035425,0,0,1417.0
21 ST,WE8,0.77026,3,0,810.4
FLUSHING AV,SU12,0.1582125,0,0,6328.5
JAMAICA 179 ST,MO4,0.778,0,0,31120.0
VAN SICLEN AVE,TH8,0.08655,0,0,3462.0
MT EDEN AV,MO12,0.367,1,0,4680.0
CASTLE HILL AV,WE0,0.00995,0,0,398.0
125 ST,WE8,2.30343832774,3,0,62137.5331098
STEINWAY ST,FR8,0.444825,0,0,17793.0
MONTROSE AV,TU0,0.010325,0,0,413.0
52 ST,SU4,0.037025,0,0,1481.0
MARBLE HILL-225,MO4,0.611075,2,0,4443.0
88 ST,MO16,0.02206875,0,0,882.75
CANAL ST,SU12,1.3930375,1,3,42721.5
SUTTER AV,MO12,0.0893,0,0,3572.0
157 ST,SA0,0.01939375,0,0,775.75
MT EDEN AV,SA16,0.32645,1,0,3058.0
138/GRAND CONC,TU4,0.3282,1,0,3128.0
KINGSTON AV,FR8,0.404975,1,0,6199.0
75 AV,WE20,0.01915,0,0,766.0
AVENUE X,SA4,0.02385,0,0,954.0
DITMAS AV,TH4,0.085475,0,0,3419.0
BERGEN ST,FR20,0.64033125,2,0,5613.25
PARSONS BLVD,FR12,0.15395,0,0,6158.0
CYPRESS HILLS,WE20,0.00765,0,0,306.0
GRAND ST,SA8,0.28025,0,0,11210.0
BOTANIC GARDEN,FR20,0.26151875,1,0,460.75
RECTOR ST,FR20,0.696175,1,14,3847.0
SUTTER AV-RUTLD,TU4,0.322875,0,0,12915.0
170 ST,WE20,0.12085,0,0,4834.0
9TH STREET,WE4,0.0324437450398,0,0,1297.74980159
BROADWAY,SA4,0.10544375,0,0,4217.75
HOWARD BCH JFK,SU8,0.060079350822,0,0,2403.17403288
NORWOOD AV,TH8,0.05026203125,0,0,2010.48125
BUHRE AV,TU16,0.034525,0,0,1381.0
NASSAU ST,TU0,0.009475,0,0,379.0
BAY 50 ST,SA20,0.01245,0,0,498.0
LIVONIA AV,SU8,0.03489375,0,0,1395.75
NEPTUNE AV,WE12,0.04233125,0,0,1693.25
MARCY AV,SU0,0.3076,1,0,2304.0
KINGSTON AV,TU20,0.27785,1,0,1114.0
GRAND-NEWTOWN,SA16,0.1969,0,0,7876.0
NORTHERN BLVD,SU0,0.01363125,0,0,545.25
BEDFORD AV,FR20,0.619175,1,0,14767.0
UTICA AV,WE20,0.14399875,0,0,5759.95
28 ST,WE16,4.67568869048,9,14,83027.547619
9 AV,FR16,0.08579375,0,0,3431.75
85 ST-FOREST PK,TU12,0.0641875,0,0,2567.5
JAMAICA VAN WK,TU16,0.09549375,0,0,3819.75
103 ST-CORONA,FR16,0.804575,2,0,12183.0
52 ST,WE8,0.193918636707,0,0,7756.74546828
MORRIS PARK,WE8,0.0727875,0,0,2911.5
BEDFORD AV,WE8,0.85345,1,0,24138.0
MT EDEN AV,TH4,0.401896,1,0,6075.84
14 ST,MO12,2.4767625,5,2,47070.5
JUNIUS ST,SU4,0.01055,0,0,422.0
FRESH POND RD,SA0,0.00680625,0,0,272.25
MORGAN AV,TU8,0.242825,0,0,9713.0
BRIGHTON BEACH,TH0,0.009875,0,0,395.0
BEDFORD AV,FR0,0.39125,1,0,5650.0
BOWERY,TU20,0.354575,1,1,3183.0
SHEEPSHEAD BAY,SU12,0.1368125,0,0,5472.5
65 ST,WE16,0.0552625,0,0,2210.5
CRESCENT ST,SA16,0.060625,0,0,2425.0
KINGSTON-THROOP,FR16,0.1426,0,0,5704.0
PELHAM PKWY,WE16,0.2574875,0,0,10299.5
WOODLAWN,SU16,0.09115,0,0,3646.0
NORWOOD 205 ST,SU20,0.29265625,1,0,1706.25
SHEEPSHEAD BAY,FR20,0.07635625,0,0,3054.25
191 ST,MO20,0.056025,0,0,2241.0
BAYCHESTER AV,WE12,0.0983625,0,0,3934.5
BUSHWICK AV,MO0,0.00265,0,0,106.0
66 ST-LINCOLN,MO16,1.37954375,3,0,25181.75
NEWKIRK AV,SA4,0.32910625,1,0,3164.25
79 ST,FR20,0.21168125,0,0,8467.25
14 ST-UNION SQ,MO16,3.79508465592,5,7,94803.386237
ATL AV-BARCLAY,WE0,0.5662,2,0,2648.0
SUTTER AV-RUTLD,WE4,0.328075,0,0,13123.0
BEVERLY RD,MO20,0.0256,0,0,1024.0
61 ST WOODSIDE,TH20,0.12618125,0,0,5047.25
ALABAMA AV,SA8,0.0313797984315,0,0,1255.19193726
JAMAICA 179 ST,WE8,0.573575,0,0,22943.0
SHEEPSHEAD BAY,SA0,0.02236875,0,0,894.75
BROAD ST,SU8,0.62210625,1,14,884.25
183 ST,FR20,0.789925,3,0,1597.0
JAMAICA VAN WK,TU20,0.03901875,0,0,1560.75
MOSHOLU PKWY,SA4,0.34408125,1,0,3763.25
GATES AV,WE0,0.015925,0,0,637.0
207 ST,SA20,0.55425,2,0,2170.0
21 ST-QNSBRIDGE,SA8,0.89445,3,0,5778.0
FLATBUSH AV-B.C,SU0,0.29708125,1,0,1883.25
135 ST,SA0,0.80300625,3,0,2120.25
176 ST,FR0,0.25955,1,0,382.0
SHEPHERD AV,SA16,0.0379125,0,0,1516.5
GREENPOINT AV,WE4,0.131475,0,0,5259.0
BROOKLYN BRIDGE,SA16,0.542025,1,1,10681.0
ELMHURST AV,SA16,0.165225,0,0,6609.0
JUNIUS ST,FR20,0.017625,0,0,705.0
BOWERY,MO20,0.346075,1,1,2843.0
JKSN HT-ROOSVLT,SU8,0.7267,0,0,29068.0
82 ST-JACKSON H,SU12,0.263725,0,0,10549.0
9TH STREET,TU16,0.185721602096,0,0,7428.86408382
MYRTLE AV,SA8,0.185453125,0,0,7418.125
NEVINS ST,TH0,0.765325,3,0,613.0
MT EDEN AV,MO4,0.3707,1,0,4828.0
ATLANTIC AV,SU20,0.00985,0,0,394.0
KINGSBRIDGE RD,TU20,0.87723125,3,0,5089.25
E 149 ST,SU4,0.04025,0,0,1610.0
80 ST,WE4,0.17285625,0,0,6914.25
NOSTRAND AV,TH8,1.05085,1,0,32034.0
15 ST-PROSPECT,SU16,0.07470625,0,0,2988.25
ALABAMA AV,TH0,0.01040625,0,0,416.25
FAR ROCKAWAY,TU8,0.08885,0,0,3554.0
BEACH 67 ST,FR4,0.089575,0,0,3583.0
PROSPECT PARK,SA0,0.267375,1,0,695.0
